,activity_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,zstore
745,ScenarioMIP,MIROC6,ssp245,r4i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r4i1p1f1/Amon/tas/gn/v20200623/
746,ScenarioMIP,MIROC6,ssp245,r45i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r45i1p1f1/Amon/tas/gn/v20200623/
747,ScenarioMIP,MIROC6,ssp245,r5i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r5i1p1f1/Amon/tas/gn/v20200623/
748,ScenarioMIP,MIROC6,ssp245,r8i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r8i1p1f1/Amon/tas/gn/v20200623/
749,ScenarioMIP,MIROC6,ssp245,r46i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r46i1p1f1/Amon/tas/gn/v20200623/
750,ScenarioMIP,MIROC6,ssp245,r35i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r35i1p1f1/Amon/tas/gn/v20200623/
751,ScenarioMIP,MIROC6,ssp245,r37i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r37i1p1f1/Amon/tas/gn/v20200623/
752,ScenarioMIP,MIROC6,ssp245,r34i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r34i1p1f1/Amon/tas/gn/v20200623/
753,ScenarioMIP,MIROC6,ssp585,r38i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r38i1p1f1/Amon/tas/gn/v20200623/
754,ScenarioMIP,MIROC6,ssp585,r34i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r34i1p1f1/Amon/tas/gn/v20200623/
755,ScenarioMIP,MIROC6,ssp585,r10i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r10i1p1f1/Amon/tas/gn/v20200623/
756,ScenarioMIP,MIROC6,ssp585,r14i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r14i1p1f1/Amon/tas/gn/v20200623/
757,ScenarioMIP,MIROC6,ssp585,r13i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r13i1p1f1/Amon/tas/gn/v20200623/
758,ScenarioMIP,MIROC6,ssp245,r29i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r29i1p1f1/Amon/tas/gn/v20200623/
759,ScenarioMIP,MIROC6,ssp585,r33i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r33i1p1f1/Amon/tas/gn/v20200623/
760,ScenarioMIP,MIROC6,ssp585,r32i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r32i1p1f1/Amon/tas/gn/v20200623/
761,ScenarioMIP,UKESM1-0-LL,ssp126,r10i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r10i1p1f2/Amon/tas/gn/v20200706/
762,ScenarioMIP,UKESM1-0-LL,ssp126,r9i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r9i1p1f2/Amon/tas/gn/v20200708/
763,ScenarioMIP,UKESM1-0-LL,ssp126,r16i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r16i1p1f2/Amon/tas/gn/v20200710/
764,ScenarioMIP,UKESM1-0-LL,ssp126,r17i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r17i1p1f2/Amon/tas/gn/v20200710/
765,ScenarioMIP,UKESM1-0-LL,ssp126,r11i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r11i1p1f2/Amon/tas/gn/v20200710/
766,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/v20200710/
767,ScenarioMIP,UKESM1-0-LL,ssp126,r19i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r19i1p1f2/Amon/tas/gn/v20200716/
768,ScenarioMIP,UKESM1-0-LL,ssp126,r18i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r18i1p1f2/Amon/tas/gn/v20200716/
769,CMIP,NorCPM1,historical,r5i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r5i1p1f1/Amon/tas/gn/v20200724/
770,CMIP,NorCPM1,historical,r3i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r3i1p1f1/Amon/tas/gn/v20200724/
771,CMIP,NorCPM1,historical,r21i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r21i1p1f1/Amon/tas/gn/v20200724/
772,CMIP,NorCPM1,historical,r6i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r6i1p1f1/Amon/tas/gn/v20200724/
773,CMIP,NorCPM1,historical,r9i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r9i1p1f1/Amon/tas/gn/v20200724/
774,CMIP,NorCPM1,historical,r4i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r4i1p1f1/Amon/tas/gn/v20200724/
775,CMIP,NorCPM1,historical,r20i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r20i1p1f1/Amon/tas/gn/v20200724/
776,CMIP,NorCPM1,historical,r28i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r28i1p1f1/Amon/tas/gn/v20200724/
777,CMIP,NorCPM1,historical,r12i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r12i1p1f1/Amon/tas/gn/v20200724/
778,CMIP,NorCPM1,historical,r11i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r11i1p1f1/Amon/tas/gn/v20200724/
779,CMIP,NorCPM1,historical,r22i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/
780,CMIP,NorCPM1,historical,r19i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r19i1p1f1/Amon/tas/gn/v20200724/
781,CMIP,NorCPM1,historical,r13i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r13i1p1f1/Amon/tas/gn/v20200724/
782,CMIP,NorCPM1,historical,r14i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r14i1p1f1/Amon/tas/gn/v20200724/
783,CMIP,NorCPM1,historical,r15i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r15i1p1f1/Amon/tas/gn/v20200724/
784,CMIP,NorCPM1,historical,r17i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r17i1p1f1/Amon/tas/gn/v20200724/
785,CMIP,NorCPM1,historical,r16i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r16i1p1f1/Amon/tas/gn/v20200724/
786,CMIP,NorCPM1,historical,r18i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r18i1p1f1/Amon/tas/gn/v20200724/
787,CMIP,NorCPM1,historical,r26i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r26i1p1f1/Amon/tas/gn/v20200724/
788,CMIP,NorCPM1,historical,r30i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r30i1p1f1/Amon/tas/gn/v20200724/
789,CMIP,NorCPM1,historical,r24i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r24i1p1f1/Amon/tas/gn/v20200724/
790,CMIP,NorCPM1,historical,r23i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r23i1p1f1/Amon/tas/gn/v20200724/
791,CMIP,NorCPM1,historical,r29i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r29i1p1f1/Amon/tas/gn/v20200724/
792,CMIP,NorCPM1,historical,r27i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r27i1p1f1/Amon/tas/gn/v20200724/
793,CMIP,NorCPM1,historical,r7i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r7i1p1f1/Amon/tas/gn/v20200724/
794,CMIP,NorCPM1,historical,r25i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r25i1p1f1/Amon/tas/gn/v20200724/
795,CMIP,NorCPM1,historical,r8i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r8i1p1f1/Amon/tas/gn/v20200724/
796,CMIP,ACCESS-ESM1-5,historical,r12i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r12i1p1f1/Amon/tas/gn/v20200803/
797,CMIP,ACCESS-ESM1-5,historical,r18i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r18i1p1f1/Amon/tas/gn/v20200803/
798,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/v20200803/
799,CMIP,ACCESS-ESM1-5,historical,r17i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r17i1p1f1/Amon/tas/gn/v20200803/
800,CMIP,ACCESS-ESM1-5,historical,r11i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r11i1p1f1/Amon/tas/gn/v20200803/
801,CMIP,ACCESS-ESM1-5,historical,r15i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r15i1p1f1/Amon/tas/gn/v20200803/
802,CMIP,ACCESS-ESM1-5,historical,r16i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r16i1p1f1/Amon/tas/gn/v20200803/
803,CMIP,ACCESS-ESM1-5,historical,r13i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r13i1p1f1/Amon/tas/gn/v20200803/
804,CMIP,ACCESS-ESM1-5,historical,r19i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r19i1p1f1/Amon/tas/gn/v20200803/
805,CMIP,ACCESS-ESM1-5,historical,r20i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r20i1p1f1/Amon/tas/gn/v20200803/
806,CMIP,UKESM1-0-LL,historical,r14i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NIMS-KMA/UKESM1-0-LL/historical/r14i1p1f2/Amon/tas/gn/v20200805/
807,ScenarioMIP,ACCESS-ESM1-5,ssp245,r6i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp245/r6i1p1f1/Amon/tas/gn/v20200810/
808,ScenarioMIP,ACCESS-ESM1-5,ssp245,r9i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp245/r9i1p1f1/Amon/tas/gn/v20200810/
809,ScenarioMIP,ACCESS-ESM1-5,ssp245,r10i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp245/r10i1p1f1/Amon/tas/gn/v20200810/
810,ScenarioMIP,ACCESS-ESM1-5,ssp245,r8i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp245/r8i1p1f1/Amon/tas/gn/v20200810/
811,ScenarioMIP,ACCESS-ESM1-5,ssp245,r5i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp245/r5i1p1f1/Amon/tas/gn/v20200810/
812,ScenarioMIP,ACCESS-ESM1-5,ssp245,r4i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp245/r4i1p1f1/Amon/tas/gn/v20200810/
813,ScenarioMIP,ACCESS-ESM1-5,ssp245,r7i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp245/r7i1p1f1/Amon/tas/gn/v20200810/
814,ScenarioMIP,MIROC6,ssp126,r11i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r11i1p1f1/Amon/tas/gn/v20200817/
815,ScenarioMIP,MIROC6,ssp126,r6i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r6i1p1f1/Amon/tas/gn/v20200817/
816,ScenarioMIP,MIROC6,ssp126,r22i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r22i1p1f1/Amon/tas/gn/v20200817/
817,ScenarioMIP,MIROC6,ssp126,r23i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r23i1p1f1/Amon/tas/gn/v20200817/
818,ScenarioMIP,MIROC6,ssp126,r42i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r42i1p1f1/Amon/tas/gn/v20200817/
819,ScenarioMIP,MIROC6,ssp126,r10i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r10i1p1f1/Amon/tas/gn/v20200817/
820,ScenarioMIP,MIROC6,ssp126,r43i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r43i1p1f1/Amon/tas/gn/v20200817/
821,ScenarioMIP,MIROC6,ssp126,r14i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r14i1p1f1/Amon/tas/gn/v20200817/
822,ScenarioMIP,MIROC6,ssp126,r48i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r48i1p1f1/Amon/tas/gn/v20200817/
823,ScenarioMIP,MIROC6,ssp126,r8i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r8i1p1f1/Amon/tas/gn/v20200817/
824,ScenarioMIP,MIROC6,ssp126,r7i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r7i1p1f1/Amon/tas/gn/v20200817/
825,ScenarioMIP,MIROC6,ssp126,r47i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r47i1p1f1/Amon/tas/gn/v20200817/
826,ScenarioMIP,MIROC6,ssp126,r5i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r5i1p1f1/Amon/tas/gn/v20200817/
827,ScenarioMIP,MIROC6,ssp126,r50i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r50i1p1f1/Amon/tas/gn/v20200817/
828,ScenarioMIP,MIROC6,ssp126,r40i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r40i1p1f1/Amon/tas/gn/v20200817/
829,ScenarioMIP,MIROC6,ssp126,r44i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r44i1p1f1/Amon/tas/gn/v20200817/
830,ScenarioMIP,MIROC6,ssp126,r30i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r30i1p1f1/Amon/tas/gn/v20200817/
831,ScenarioMIP,MIROC6,ssp126,r29i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r29i1p1f1/Amon/tas/gn/v20200817/
832,ScenarioMIP,MIROC6,ssp126,r13i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r13i1p1f1/Amon/tas/gn/v20200817/
833,ScenarioMIP,MIROC6,ssp126,r25i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r25i1p1f1/Amon/tas/gn/v20200817/
834,ScenarioMIP,MIROC6,ssp126,r26i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r26i1p1f1/Amon/tas/gn/v20200817/
835,ScenarioMIP,MIROC6,ssp126,r24i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r24i1p1f1/Amon/tas/gn/v20200817/
836,ScenarioMIP,MIROC6,ssp126,r21i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r21i1p1f1/Amon/tas/gn/v20200817/
837,ScenarioMIP,MIROC6,ssp126,r15i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r15i1p1f1/Amon/tas/gn/v20200817/
838,ScenarioMIP,MIROC6,ssp126,r12i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r12i1p1f1/Amon/tas/gn/v20200817/
839,ScenarioMIP,MIROC6,ssp126,r41i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r41i1p1f1/Amon/tas/gn/v20200817/
840,ScenarioMIP,MIROC6,ssp126,r20i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r20i1p1f1/Amon/tas/gn/v20200817/
841,ScenarioMIP,MIROC6,ssp126,r28i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r28i1p1f1/Amon/tas/gn/v20200817/
842,ScenarioMIP,MIROC6,ssp126,r27i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r27i1p1f1/Amon/tas/gn/v20200817/
843,ScenarioMIP,MIROC6,ssp126,r9i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r9i1p1f1/Amon/tas/gn/v20200817/
844,ScenarioMIP,MIROC6,ssp126,r16i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r16i1p1f1/Amon/tas/gn/v20200817/
845,ScenarioMIP,MIROC6,ssp126,r45i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r45i1p1f1/Amon/tas/gn/v20200817/
846,ScenarioMIP,MIROC6,ssp126,r19i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r19i1p1f1/Amon/tas/gn/v20200817/
847,ScenarioMIP,MIROC6,ssp126,r17i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r17i1p1f1/Amon/tas/gn/v20200817/
848,ScenarioMIP,MIROC6,ssp126,r18i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r18i1p1f1/Amon/tas/gn/v20200817/
849,ScenarioMIP,MIROC6,ssp126,r34i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r34i1p1f1/Amon/tas/gn/v20200817/
850,ScenarioMIP,MIROC6,ssp126,r33i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r33i1p1f1/Amon/tas/gn/v20200817/
851,ScenarioMIP,MIROC6,ssp126,r35i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r35i1p1f1/Amon/tas/gn/v20200817/
852,ScenarioMIP,MIROC6,ssp126,r4i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r4i1p1f1/Amon/tas/gn/v20200817/
853,ScenarioMIP,MIROC6,ssp126,r49i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r49i1p1f1/Amon/tas/gn/v20200817/
854,ScenarioMIP,MIROC6,ssp126,r39i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r39i1p1f1/Amon/tas/gn/v20200817/
855,ScenarioMIP,MIROC6,ssp126,r37i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r37i1p1f1/Amon/tas/gn/v20200817/
856,ScenarioMIP,MIROC6,ssp126,r46i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r46i1p1f1/Amon/tas/gn/v20200817/
857,ScenarioMIP,MIROC6,ssp126,r36i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r36i1p1f1/Amon/tas/gn/v20200817/
858,ScenarioMIP,MIROC6,ssp126,r31i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r31i1p1f1/Amon/tas/gn/v20200817/
859,ScenarioMIP,MIROC6,ssp126,r32i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r32i1p1f1/Amon/tas/gn/v20200817/
860,ScenarioMIP,MIROC6,ssp126,r38i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r38i1p1f1/Amon/tas/gn/v20200817/
861,ScenarioMIP,UKESM1-0-LL,ssp245,r13i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/NIMS-KMA/UKESM1-0-LL/ssp245/r13i1p1f2/Amon/tas/gn/v20200818/
862,ScenarioMIP,ACCESS-ESM1-5,ssp585,r10i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r10i1p1f1/Amon/tas/gn/v20200908/
863,ScenarioMIP,ACCESS-ESM1-5,ssp370,r7i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp370/r7i1p1f1/Amon/tas/gn/v20200908/
864,ScenarioMIP,ACCESS-ESM1-5,ssp370,r9i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp370/r9i1p1f1/Amon/tas/gn/v20200908/
865,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/v20200908/
866,ScenarioMIP,ACCESS-ESM1-5,ssp370,r6i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp370/r6i1p1f1/Amon/tas/gn/v20200908/
867,ScenarioMIP,ACCESS-ESM1-5,ssp370,r8i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp370/r8i1p1f1/Amon/tas/gn/v20200908/
868,ScenarioMIP,ACCESS-ESM1-5,ssp370,r10i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp370/r10i1p1f1/Amon/tas/gn/v20200908/
869,ScenarioMIP,ACCESS-ESM1-5,ssp370,r4i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp370/r4i1p1f1/Amon/tas/gn/v20200908/
870,ScenarioMIP,ACCESS-ESM1-5,ssp370,r5i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp370/r5i1p1f1/Amon/tas/gn/v20200908/
871,ScenarioMIP,ACCESS-ESM1-5,ssp126,r5i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp126/r5i1p1f1/Amon/tas/gn/v20200908/
872,ScenarioMIP,ACCESS-ESM1-5,ssp126,r4i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp126/r4i1p1f1/Amon/tas/gn/v20200908/
873,ScenarioMIP,ACCESS-ESM1-5,ssp585,r9i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r9i1p1f1/Amon/tas/gn/v20200908/
874,ScenarioMIP,ACCESS-ESM1-5,ssp126,r9i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp126/r9i1p1f1/Amon/tas/gn/v20200908/
875,ScenarioMIP,ACCESS-ESM1-5,ssp585,r6i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r6i1p1f1/Amon/tas/gn/v20200908/
